咽,649,649,6962,動詞,自立,*,*,一段,未然形,咽る,ムセ,ムセ,0/2,*
咽,652,652,6962,動詞,自立,*,*,一段,連用形,咽る,ムセ,ムセ,0/2,*
員,1345,1345,8283,名詞,一般,*,*,*,*,員,イン,イン,1/2,C3
員,1358,1358,8250,名詞,接尾,一般,*,*,*,員,イン,イン,1/2,C3
因,1343,1343,6276,名詞,サ変接続,*,*,*,*,因,イン,イン,1/2,C3
因,1345,1345,6872,名詞,一般,*,*,*,*,因,ヨシ,ヨシ,1/2,C3
因,1345,1345,7156,名詞,一般,*,*,*,*,因,ヨスガ,ヨスガ,1/3,C1
因,811,811,7771,動詞,自立,*,*,五段・ラ行,体言接続特殊２,因る,ヨ,ヨ,1/1,*
飲,1343,1343,6028,名詞,サ変接続,*,*,*,*,飲,イン,イン,1/2,C3
淫,1345,1345,6454,名詞,一般,*,*,*,*,淫,イン,イン,1/2,C3
胤,1345,1345,5364,名詞,一般,*,*,*,*,胤,タネ,タネ,1/2,C3
胤,1345,1345,6331,名詞,一般,*,*,*,*,胤,ダネ,ダネ,1/2,C3
蔭,1345,1345,5787,名詞,一般,*,*,*,*,蔭,カゲ,カゲ,1/2,C3
蔭,1353,1353,8603,名詞,固有名詞,地域,一般,*,*,蔭,カゲ,カゲ,1/2,C3
院,1345,1345,6689,名詞,一般,*,*,*,*,院,イン,イン,1/2,C3
院,1358,1358,8708,名詞,接尾,一般,*,*,*,院,イン,イン,1/2,C3
陰,1345,1345,5919,名詞,一般,*,*,*,*,陰,カゲ,カゲ,1/2,C3
陰,1345,1345,6545,名詞,一般,*,*,*,*,陰,イン,イン,1/2,C4
陰,811,811,7004,動詞,自立,*,*,五段・ラ行,体言接続特殊２,陰る,カゲ,カゲ,1/2,*
隠,649,649,7264,動詞,自立,*,*,一段,未然形,隠る,カクレ,カクレ,3/3,*
隠,652,652,7264,動詞,自立,*,*,一段,連用形,隠る,カクレ,カクレ,3/3,*
隠,811,811,7494,動詞,自立,*,*,五段・ラ行,体言接続特殊２,隠る,コモ,コモ,2/2,*
韻,1345,1345,6460,名詞,一般,*,*,*,*,韻,イン,イン,0/2,C3
吋,1345,1345,5746,名詞,一般,*,*,*,*,吋,インチ,インチ,1/3,C1
右,1345,1345,3596,名詞,一般,*,*,*,*,右,ミギ,ミギ,0/2,C3
烏,1345,1345,5744,名詞,一般,*,*,*,*,烏,カラス,カラス,1/3,C1
烏,1345,1345,5745,名詞,一般,*,*,*,*,烏,ガラス,ガラス,1/3,C1
羽,1345,1345,4477,名詞,一般,*,*,*,*,羽,ハネ,ハネ,0/2,C3
羽,1345,1345,6720,名詞,一般,*,*,*,*,羽,ハ,ハ,0/1,C3
羽,1353,1353,7714,名詞,固有名詞,地域,一般,*,*,羽,ハネ,ハネ,0/2,C3
羽,1358,1358,10674,名詞,接尾,一般,*,*,*,羽,バ,バ,0/1,C3
羽,1358,1358,7853,名詞,接尾,一般,*,*,*,羽,ワ,ワ,0/1,C3
羽,1360,1360,12668,名詞,接尾,助数詞,*,*,*,羽,バ,バ,0/1,C3
羽,1360,1360,9593,名詞,接尾,助数詞,*,*,*,羽,ワ,ワ,0/1,C3
迂,811,811,6965,動詞,自立,*,*,五段・ラ行,体言接続特殊２,迂る,マガ,マガ,0/2,*
雨,1345,1345,4134,名詞,一般,*,*,*,*,雨,アメ,アメ,1/2,C3
雨,1345,1345,7950,名詞,一般,*,*,*,*,雨,アマ,アマ,1/2,C3
雨,1358,1358,7216,名詞,接尾,一般,*,*,*,雨,アメ,アメ,1/2,C3
卯,1345,1345,6047,名詞,一般,*,*,*,*,卯,ウ,ウ,0/1,C3
卯,1351,1351,7859,名詞,固有名詞,人名,名,*,*,卯,シゲル,シゲル,0/3,C1
卯,1353,1353,8862,名詞,固有名詞,地域,一般,*,*,卯,ウ,ウ,0/1,C3
鵜,1345,1345,6047,名詞,一般,*,*,*,*,鵜,ウ,ウ,1/1,C3
丑,1345,1345,5739,名詞,一般,*,*,*,*,丑,ウシ,ウシ,0/2,C3
丑,1353,1353,8611,名詞,固有名詞,地域,一般,*,*,丑,ウシ,ウシ,0/2,C3
碓,1345,1345,5772,名詞,一般,*,*,*,*,碓,ウス,ウス,1/2,C1
臼,1345,1345,5772,名詞,一般,*,*,*,*,臼,ウス,ウス,1/2,C1
渦,1345,1345,5843,名詞,一般,*,*,*,*,渦,ウズ,ウズ,1/2,C3
嘘,1345,1345,5591,名詞,一般,*,*,*,*,嘘,ウソ,ウソ,1/2,C3
唄,1345,1345,6155,名詞,一般,*,*,*,*,唄,ウタ,ウタ,2/2,C3
唄,1358,1358,6882,名詞,接尾,一般,*,*,*,唄,ウタ,ウタ,2/2,C3
欝,1345,1345,5448,名詞,一般,*,*,*,*,欝,ウツ,ウツ,1/2,C4
鰻,1345,1345,5785,名詞,一般,*,*,*,*,鰻,ウナギ,ウナギ,0/3,C2
姥,1345,1345,5753,名詞,一般,*,*,*,*,姥,ウバ,ウバ,1/2,C3
厩,1345,1345,5746,名詞,一般,*,*,*,*,厩,ウマヤ,ウマヤ,0/3,C2
浦,1345,1345,7050,名詞,一般,*,*,*,*,浦,ウラ,ウラ,2/2,C3
浦,1352,1352,6716,名詞,固有名詞,組織,*,*,*,浦,ウラ,ウラ,2/2,C4
浦,1353,1353,9313,名詞,固有名詞,地域,一般,*,*,浦,ウラ,ウラ,2/2,C4
瓜,1345,1345,5408,名詞,一般,*,*,*,*,瓜,フリ,フリ,1/2,C3
瓜,1345,1345,6294,名詞,一般,*,*,*,*,瓜,ウリ,ウリ,1/2,C3
閏,1345,1345,5747,名詞,一般,*,*,*,*,閏,ウルウ,ウルー,2/3,C2
噂,1343,1343,4393,名詞,サ変接続,*,*,*,*,噂,ウワサ,ウワサ,0/3,C2
云,1345,1345,5321,名詞,一般,*,*,*,*,云,ウン,ウン,1/2,C3
運,1345,1345,3996,名詞,一般,*,*,*,*,運,ウン,ウン,1/2,C3
運,1351,1351,9174,名詞,固有名詞,人名,名,*,*,運,ハコブ,ハコブ,1/3,C3
雲,1345,1345,4191,名詞,一般,*,*,*,*,雲,クモ,クモ,1/2,C3
雲,1345,1345,6730,名詞,一般,*,*,*,*,雲,ウン,ウン,1/2,C3
雲,1345,1345,7398,名詞,一般,*,*,*,*,雲,グモ,グモ,1/2,C3
雲,1358,1358,10235,名詞,接尾,一般,*,*,*,雲,グモ,グモ,1/2,C1
餌,1345,1345,5528,名詞,一般,*,*,*,*,餌,エサ,エサ,2/2,C3
餌,1345,1345,6509,名詞,一般,*,*,*,*,餌,エ,エ,1/1,C3
叡,1351,1351,8033,名詞,固有名詞,人名,名,*,*,叡,アキラ,アキラ,1/3,C2
影,1345,1345,5758,名詞,一般,*,*,*,*,影,カゲ,カゲ,1/2,C3
影,1353,1353,9013,名詞,固有名詞,地域,一般,*,*,影,カゲ,カゲ,1/2,C3
映,811,811,6616,動詞,自立,*,*,五段・ラ行,体言接続特殊２,映る,ウツ,ウツ,2/2,*
栄,1345,1345,6034,名詞,一般,*,*,*,*,栄,サカエ,サカエ,1/3,C2
栄,1345,1345,6885,名詞,一般,*,*,*,*,栄,エイ,エー,1/2,C3
栄,1348,1348,7854,名詞,固有名詞,一般,*,*,*,栄,サカエ,サカエ,1/3,C1
栄,1351,1351,7692,名詞,固有名詞,人名,名,*,*,栄,サカエ,サカエ,1/3,C1
栄,1351,1351,8557,名詞,固有名詞,人名,名,*,*,栄,ヒサシ,ヒサシ,1/3,C1
栄,1353,1353,6271,名詞,固有名詞,地域,一般,*,*,栄,サカエ,サカエ,1/3,C1
栄,1353,1353,8504,名詞,固有名詞,地域,一般,*,*,栄,エイ,エー,1/2,C3
栄,649,649,7037,動詞,自立,*,*,一段,未然形,栄る,サカエ,サカエ,1/3,*
栄,652,652,7037,動詞,自立,*,*,一段,連用形,栄る,サカエ,サカエ,1/3,*
永,12,12,5342,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,永い,ナガ,ナガ,1/2,*
永,1350,1350,9185,名詞,固有名詞,人名,姓,*,*,永,エイ,エー,1/2,C3
永,1351,1351,10162,名詞,固有名詞,人名,名,*,*,永,エイ,エー,1/2,C3
永,1351,1351,8384,名詞,固有名詞,人名,名,*,*,永,ヒサシ,ヒサシ,1/3,C1
永,1353,1353,10031,名詞,固有名詞,地域,一般,*,*,永,ナガ,ナガ,1/2,C1
泳,649,649,7149,動詞,自立,*,*,一段,未然形,泳る,オヨゲ,オヨゲ,3/3,*
泳,652,652,7149,動詞,自立,*,*,一段,連用形,泳る,オヨゲ,オヨゲ,3/3,*
洩,811,811,7524,動詞,自立,*,*,五段・ラ行,体言接続特殊２,洩る,モ,モ,1/1,*
瑛,1351,1351,8043,名詞,固有名詞,人名,名,*,*,瑛,アキラ,アキラ,1/3,C2
盈,1351,1351,8213,名詞,固有名詞,人名,名,*,*,盈,ミツル,ミツル,0/3,C2
英,1345,1345,8387,名詞,一般,*,*,*,*,英,エイ,エー,0/2,C3
英,1351,1351,10000,名詞,固有名詞,人名,名,*,*,英,エイ,エー,1/2,*
英,1351,1351,10043,名詞,固有名詞,人名,名,*,*,英,スグル,スグル,0/3,C1
英,1351,1351,10366,名詞,固有名詞,人名,名,*,*,英,エイ,エー,0/2,C3
英,1351,1351,10649,名詞,固有名詞,人名,名,*,*,英,タケシ,タケシ,0/3,C2
英,1353,1353,10977,名詞,固有名詞,地域,一般,*,*,英,ハナブサ,ハナブサ,2/4,C1
英,1354,1354,11787,名詞,固有名詞,地域,国,*,*,英,イギリス,イギリス,0/4,C1
英,1354,1354,7319,名詞,固有名詞,地域,国,*,*,英,エイ,エー,0/2,C3
衛,1351,1351,8341,名詞,固有名詞,人名,名,*,*,衛,マモル,マモル,0/3,C1
詠,1358,1358,8029,名詞,接尾,一般,*,*,*,詠,エイ,エー,1/2,C3
鋭,12,12,4996,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,鋭い,ススド,ススド,3/3,*
鋭,12,12,4996,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,鋭い,スルド,スルド,3/3,*
液,1345,1345,5760,名詞,一般,*,*,*,*,液,エキ,エキ,1/2,C3
液,1345,1345,6570,名詞,一般,*,*,*,*,液,ツユ,ツユ,1/2,C3
液,1358,1358,8329,名詞,接尾,一般,*,*,*,液,エキ,エキ,1/2,C3
益,1343,1343,6029,名詞,サ変接続,*,*,*,*,益,エキ,エキ,0/2,C3
益,1358,1358,8392,名詞,接尾,一般,*,*,*,益,エキ,エキ,1/2,C3
駅,1345,1345,5478,名詞,一般,*,*,*,*,駅,エキ,エキ,1/2,C3
駅,1353,1353,9677,名詞,固有名詞,地域,一般,*,*,駅,エキ,エキ,1/2,C3
駅,1363,1363,7639,名詞,接尾,地域,*,*,*,駅,エキ,エキ,1/2,C3
悦,1345,1345,6687,名詞,一般,*,*,*,*,悦,エツ,エツ,0/2,C3
悦,1351,1351,6003,名詞,固有名詞,人名,名,*,*,悦,エツ,エツ,0/2,C3
越,1350,1350,7528,名詞,固有名詞,人名,姓,*,*,越,コシ,コシ,1/2,C3
越,1353,1353,8625,名詞,固有名詞,地域,一般,*,*,越,コシ,コシ,1/2,C3
越,1354,1354,7515,名詞,固有名詞,地域,国,*,*,越,エツ,エツ,1/2,C3
榎,1345,1345,5725,名詞,一般,*,*,*,*,榎,エノキ,エノキ,0/3,C2
榎,1350,1350,6641,名詞,固有名詞,人名,姓,*,*,榎,エノキ,エノキ,0/3,C2
榎,1353,1353,8619,名詞,固有名詞,地域,一般,*,*,榎,エノキ,エノキ,0/3,C2
榎,1353,1353,8921,名詞,固有名詞,地域,一般,*,*,榎,エノ,エノ,0/2,C3
厭,1347,1347,4748,名詞,形容動詞語幹,*,*,*,*,厭,イヤ,イヤ,2/2,C3
円,12,12,5853,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,円い,マル,マル,1/2,*
