倪,1366,1366,11777,名詞,代名詞,一般,*,*,*,倪,ワレ,ワレ,1/2,*
倶,1345,1345,11826,名詞,一般,*,*,*,*,倶,トモ,トモ,1/2,C3
倹,1351,1351,11986,名詞,固有名詞,人名,名,*,*,倹,ケン,ケン,1/2,*
偃,1351,1351,12567,名詞,固有名詞,人名,名,*,*,偃,エン,エン,1/2,*
偐,1345,1345,11395,名詞,一般,*,*,*,*,偐,ニセ,ニセ,0/2,C3
偕,1351,1351,13707,名詞,固有名詞,人名,名,*,*,偕,トモ,トモ,1/2,*
偖,580,580,6644,接続詞,*,*,*,*,*,偖,サテ,サテ,1/2,*
偶,1340,1340,7741,副詞,*,*,*,*,*,偶,タマ,タマ,0/2,*
偸,1347,1347,11593,名詞,形容動詞語幹,*,*,*,*,偸,ヒソカ,ヒソカ,1/3,C1
備,1351,1351,12270,名詞,固有名詞,人名,名,*,*,備,ソナエ,ソナエ,0/3,*
催,1345,1345,11742,名詞,一般,*,*,*,*,催,モヨオシ,モヨーシ,0/4,C2
傴,1345,1345,11779,名詞,一般,*,*,*,*,傴,クグセ,クグセ,1/3,*
僅,12,12,7426,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,僅い,スクナ,スクナ,3/3,C1
僅,1347,1347,12686,名詞,形容動詞語幹,*,*,*,*,僅,ワズカ,ワズカ,1/3,C1
僊,1347,1347,11580,名詞,形容動詞語幹,*,*,*,*,僊,セン,セン,1/2,C1
僑,1345,1345,11562,名詞,一般,*,*,*,*,僑,キョウ,キョー,1/2,C1
僙,1351,1351,13171,名詞,固有名詞,人名,名,*,*,僙,コウ,コー,1/2,*
僚,1345,1345,11609,名詞,一般,*,*,*,*,僚,リョウ,リョー,1/2,C3
價,1343,1343,11468,名詞,サ変接続,*,*,*,*,價,アタイ,アタイ,0/3,C2
儒,1345,1345,12108,名詞,一般,*,*,*,*,儒,ジュ,ジュ,1/1,C3
儘,1375,1375,11246,名詞,副詞可能,*,*,*,*,儘,ママ,ママ,2/2,C3
儛,1345,1345,12607,名詞,一般,*,*,*,*,儛,マイ,マイ,0/2,C3
儞,1366,1366,11623,名詞,代名詞,一般,*,*,*,儞,ナンジ,ナンジ,1/3,*
儺,1354,1354,11608,名詞,固有名詞,地域,国,*,*,儺,ナ,ナ,1/1,*
儻,1345,1345,11783,名詞,一般,*,*,*,*,儻,タムラ,タムラ,1/3,*
兀,1345,1345,11717,名詞,一般,*,*,*,*,兀,コツ,コツ,1/2,C3
充,649,649,9304,動詞,自立,*,*,一段,未然形,充る,アテ,アテ,0/2,C2
充,652,652,8897,動詞,自立,*,*,一段,連用形,充る,アテ,アテ,0/2,C2
兌,1351,1351,12260,名詞,固有名詞,人名,名,*,*,兌,ナオシ,ナオシ,1/3,*
全,12,12,10335,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,全い,マッタ,マッタ,3/3,C1
兪,1350,1350,12128,名詞,固有名詞,人名,姓,*,*,兪,ユ,ユ,1/1,*
其,1366,1366,11432,名詞,代名詞,一般,*,*,*,其,ソコ,ソコ,0/2,*
其,1376,1376,4723,連体詞,*,*,*,*,*,其,ソノ,ソノ,0/2,*
冉,1350,1350,12726,名詞,固有名詞,人名,姓,*,*,冉,ゼン,ゼン,1/2,*
冒,1350,1350,12985,名詞,固有名詞,人名,姓,*,*,冒,ボウ,ボー,1/2,*
冕,1345,1345,11560,名詞,一般,*,*,*,*,冕,ベン,ベン,1/2,C3
冢,1345,1345,11714,名詞,一般,*,*,*,*,冢,ツカ,ツカ,2/2,C3
冥,12,12,8378,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,冥い,クラ,クラ,0/2,C2
冱,1345,1345,11916,名詞,一般,*,*,*,*,冱,サエ,サエ,2/2,C3
冲,1350,1350,12218,名詞,固有名詞,人名,姓,*,*,冲,オキ,オキ,1/2,*
冼,1350,1350,12762,名詞,固有名詞,人名,姓,*,*,冼,ショウ,ショー,1/2,*
凍,1345,1345,11328,名詞,一般,*,*,*,*,凍,コオリ,コーリ,0/3,C2
几,1345,1345,11302,名詞,一般,*,*,*,*,几,ツクエ,ツクエ,0/3,C2
凡,1345,1345,11733,名詞,一般,*,*,*,*,凡,ボン,ボン,1/2,C3
凱,1351,1351,12755,名詞,固有名詞,人名,名,*,*,凱,ガイ,ガイ,1/2,*
凶,12,12,8228,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,凶い,マガ,マガ,2/2,C1
凹,1345,1345,13600,名詞,一般,*,*,*,*,凹,オウ,オー,1/2,C4
刄,1345,1345,11788,名詞,一般,*,*,*,*,刄,ヤイバ,ヤイバ,1/3,C1
分,649,649,9263,動詞,自立,*,*,一段,未然形,分る,ワケ,ワケ,2/2,C1
分,652,652,8378,動詞,自立,*,*,一段,連用形,分る,ワケ,ワケ,2/2,C1
初,12,12,8548,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,初い,ウブ,ウブ,2/2,C1
初,1340,1340,7982,副詞,*,*,*,*,*,初,ハジメテ,ハジメテ,2/4,*
刮,1345,1345,11779,名詞,一般,*,*,*,*,刮,キサゲ,キサゲ,0/3,C2
到,1351,1351,12188,名詞,固有名詞,人名,名,*,*,到,イタル,イタル,0/3,*
刹,1345,1345,11485,名詞,一般,*,*,*,*,刹,セツ,セツ,1/2,C3
剃,1345,1345,11286,名詞,一般,*,*,*,*,剃,ソリ,ソリ,2/2,C2
剋,1345,1345,11393,名詞,一般,*,*,*,*,剋,コク,コク,1/2,C3
剛,12,12,9304,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,剛い,コワ,コワ,2/2,C1
剰,1340,1340,7501,副詞,*,*,*,*,*,剰,アマツサエ,アマツサエ,3/5,*
劍,1345,1345,11104,名詞,一般,*,*,*,*,劍,ケン,ケン,1/2,C3
