演鑑,1345,1345,9000,名詞,一般,*,*,*,*,演鑑,エンカン,エンカン,0/4,*,え[んかん
遠間,1345,1345,9000,名詞,一般,*,*,*,*,遠間,エンカン,エンカン,2/4,*,え[ん]かん
娟雅,1345,1345,9000,名詞,一般,*,*,*,*,娟雅,エンガ,エンガ,1/3,*,え]んが
宴楽,1345,1345,9000,名詞,一般,*,*,*,*,宴楽,エンガク,エンガク,2/4,*,え[ん]がく
讌楽,1345,1345,9000,名詞,一般,*,*,*,*,讌楽,エンガク,エンガク,0/4,*,え[んがく
遠眼,1345,1345,9000,名詞,一般,*,*,*,*,遠眼,エンガン,エンガン,0/4,*,え[んがん
厭忌,1345,1345,9000,名詞,一般,*,*,*,*,厭忌,エンキ,エンキ,1/3,*,え]んき
燕記,1345,1345,9000,名詞,一般,*,*,*,*,燕記,エンキ,エンキ,1/3,*,え]んき
円球,1345,1345,9000,名詞,一般,*,*,*,*,円球,エンキュウ,エンキュウ,0/4,*,え[んきユう
延慶,1348,1348,9000,名詞,固有名詞,一般,*,*,*,延慶,エンキョウ,エンキョウ,0/4,*,え[んきヨう
円戯,1345,1345,9000,名詞,一般,*,*,*,*,円戯,エンギ,エンギ,0/3,*,え[んぎ
園区,1345,1345,9000,名詞,一般,*,*,*,*,園区,エンク,エンク,1/3,*,え]んく
遠空,1345,1345,9000,名詞,一般,*,*,*,*,遠空,エンクウ,エンクウ,2/4,*,え[ん]くう
縁紅,1345,1345,9000,名詞,一般,*,*,*,*,縁紅,エンクレナイ,エンクレナイ,4/6,*,え[んくれ]ない
燕軍,1345,1345,9000,名詞,一般,*,*,*,*,燕軍,エングン,エングン,2/4,*,え[ん]ぐん
円圏,1345,1345,9000,名詞,一般,*,*,*,*,円圏,エンケン,エンケン,2/4,*,え[ん]けん
円月,1345,1345,9000,名詞,一般,*,*,*,*,円月,エンゲツ,エンゲツ,0/4,*,え[んげつ
円去,1345,1345,9000,名詞,一般,*,*,*,*,円去,エンコ,エンコ,0/3,*,え[んこ
縁甲,1345,1345,9000,名詞,一般,*,*,*,*,縁甲,エンコウ,エンコウ,2/4,*,え[ん]こう
袁康,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,袁康,エンコウ,エンコウ,0/4,*,え[んこう
袁郊,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,袁郊,エンコウ,エンコウ,0/4,*,え[んこう
遠行,1345,1345,9000,名詞,一般,*,*,*,*,遠行,エンコウ,エンコウ,0/4,*,え[んこう
燕国,1345,1345,9000,名詞,一般,*,*,*,*,燕国,エンコク,エンコク,2/4,*,え[ん]こく
煙後,1345,1345,9000,名詞,一般,*,*,*,*,煙後,エンゴ,エンゴ,1/3,*,え]んご
遠郷,1345,1345,9000,名詞,一般,*,*,*,*,遠郷,エンゴウ,エンゴウ,2/4,*,え[ん]ごう
円載,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,円載,エンサイ,エンサイ,0/4,*,え[んさい
円酒,1345,1345,9000,名詞,一般,*,*,*,*,円酒,エンサケ,エンサケ,2/4,*,え[ん]さけ
縁坐,1345,1345,9000,名詞,一般,*,*,*,*,縁坐,エンザ,エンザ,1/3,*,え]んざ
塩山,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,塩山,エンザン,エンザン,0/4,*,え[んざん
燕市,1353,1353,9000,名詞,固有名詞,地域,一般,*,*,燕市,エンシ,エンシ,1/3,*,え]んし
艶史,1345,1345,9000,名詞,一般,*,*,*,*,艶史,エンシ,エンシ,0/3,*,え[んし
遠志,1345,1345,9000,名詞,一般,*,*,*,*,遠志,エンシ,エンシ,0/3,*,え[んし
閻氏,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,閻氏,エンシ,エンシ,0/3,*,え[んし
円褥,1345,1345,9000,名詞,一般,*,*,*,*,円褥,エンシトネ,エンシトネ,3/5,*,え[んし]とね
円社,1345,1345,9000,名詞,一般,*,*,*,*,円社,エンシャ,エンシャ,0/3,*,え[んしヤ
援射,1345,1345,9000,名詞,一般,*,*,*,*,援射,エンシャ,エンシャ,0/3,*,え[んしヤ
遠舟,1351,1351,9000,名詞,固有名詞,人名,名,*,*,遠舟,エンシュウ,エンシュウ,2/4,*,え[んし]ユう
遠所,1345,1345,9000,名詞,一般,*,*,*,*,遠所,エンショ,エンショ,0/3,*,え[んしヨ
円生,1351,1351,9000,名詞,固有名詞,人名,名,*,*,円生,エンショウ,エンショウ,2/4,*,え[んしヨ]う
塩商,1345,1345,9000,名詞,一般,*,*,*,*,塩商,エンショウ,エンショウ,0/4,*,え[んしヨう
艶色,1345,1345,9000,名詞,一般,*,*,*,*,艶色,エンショク,エンショク,0/4,*,え[んしヨく
遠心,1345,1345,9000,名詞,一般,*,*,*,*,遠心,エンシン,エンシン,0/4,*,え[んしん
円実,1345,1345,9000,名詞,一般,*,*,*,*,円実,エンジツ,エンジツ,2/4,*,え[ん]じつ
遠日,1345,1345,9000,名詞,一般,*,*,*,*,遠日,エンジツ,エンジツ,2/4,*,え[ん]じつ
炎蛇,1345,1345,9000,名詞,一般,*,*,*,*,炎蛇,エンジャ,エンジャ,2/3,*,え[ん]じヤ
延若,1351,1351,9000,名詞,固有名詞,人名,名,*,*,延若,エンジャク,エンジャク,2/4,*,え[んじ]ヤく
円珠,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,円珠,エンジュ,エンジュ,2/3,*,え[ん]じユ
延壽,1351,1351,9000,名詞,固有名詞,人名,名,*,*,延壽,エンジュ,エンジュ,2/3,*,え[ん]じユ
艶熟,1345,1345,9000,名詞,一般,*,*,*,*,艶熟,エンジュク,エンジュク,2/4,*,え[んじ]ユく
槐樹,1345,1345,9000,名詞,一般,*,*,*,*,槐樹,エンジュジュ,エンジュジュ,0/4,*,え[んじユじ]ユ
演述,1345,1345,9000,名詞,一般,*,*,*,*,演述,エンジュツ,エンジュツ,2/4,*,え[んじ]ユつ
艶女,1345,1345,9000,名詞,一般,*,*,*,*,艶女,エンジョ,エンジョ,2/3,*,え[ん]じヨ
円城,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,円城,エンジョウ,エンジョウ,2/4,*,え[んじ]ヨう
縁城,1345,1345,9000,名詞,一般,*,*,*,*,縁城,エンジョウ,エンジョウ,2/4,*,え[んじ]ヨう
艶情,1345,1345,9000,名詞,一般,*,*,*,*,艶情,エンジョウ,エンジョウ,2/4,*,え[んじ]ヨう
袁人,1345,1345,9000,名詞,一般,*,*,*,*,袁人,エンジン,エンジン,2/4,*,え[ん]じん
園数,1345,1345,9000,名詞,一般,*,*,*,*,園数,エンスウ,エンスウ,3/4,*,え[んす]う
円助,1345,1345,9000,名詞,一般,*,*,*,*,円助,エンスケ,エンスケ,2/4,*,え[ん]すけ
延助,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,延助,エンスケ,エンスケ,2/4,*,え[ん]すけ
円筋,1345,1345,9000,名詞,一般,*,*,*,*,円筋,エンスジ,エンスジ,2/4,*,え[ん]すじ
縁筋,1345,1345,9000,名詞,一般,*,*,*,*,縁筋,エンスジ,エンスジ,0/4,*,え[んすじ
園制,1345,1345,9000,名詞,一般,*,*,*,*,園制,エンセイ,エンセイ,0/4,*,え[んせい
艶声,1345,1345,9000,名詞,一般,*,*,*,*,艶声,エンセイ,エンセイ,0/4,*,え[んせい
遠星,1348,1348,9000,名詞,固有名詞,一般,*,*,*,遠星,エンセイ,エンセイ,0/4,*,え[んせい
円舌,1345,1345,9000,名詞,一般,*,*,*,*,円舌,エンゼツ,エンゼツ,2/4,*,え[ん]ぜつ
塩噌,1345,1345,9000,名詞,一般,*,*,*,*,塩噌,エンソ,エンソ,1/3,*,え]んそ
円外,1345,1345,9000,名詞,一般,*,*,*,*,円外,エンソト,エンソト,0/4,*,え[んそと
猿像,1345,1345,9000,名詞,一般,*,*,*,*,猿像,エンゾウ,エンゾウ,0/4,*,え[んぞう
遠空,1345,1345,9000,名詞,一般,*,*,*,*,遠空,エンゾラ,エンゾラ,2/4,*,え[ん]ぞら
堰体,1345,1345,9000,名詞,一般,*,*,*,*,堰体,エンタイ,エンタイ,0/4,*,え[んたい
円盾,1345,1345,9000,名詞,一般,*,*,*,*,円盾,エンタテ,エンタテ,2/4,*,え[ん]たて
檐端,1345,1345,9000,名詞,一般,*,*,*,*,檐端,エンタン,エンタン,0/4,*,え[んたん
遠端,1345,1345,9000,名詞,一般,*,*,*,*,遠端,エンタン,エンタン,2/4,*,え[ん]たん
遠田,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,遠田,エンダ,エンダ,1/3,*,え]んだ
煙台,1345,1345,9000,名詞,一般,*,*,*,*,煙台,エンダイ,エンダイ,0/4,*,え[んだい
煙弾,1345,1345,9000,名詞,一般,*,*,*,*,煙弾,エンダン,エンダン,0/4,*,え[んだん
遠地,1345,1345,9000,名詞,一般,*,*,*,*,遠地,エンチ,エンチ,1/3,*,え]んち
円中,1345,1345,9000,名詞,一般,*,*,*,*,円中,エンチュウ,エンチュウ,2/4,*,え[んち]ユう
園中,1345,1345,9000,名詞,一般,*,*,*,*,園中,エンチュウ,エンチュウ,2/4,*,え[んち]ユう
円澄,1351,1351,9000,名詞,固有名詞,人名,名,*,*,円澄,エンチョウ,エンチョウ,2/4,*,え[んちヨ]う
堰提,1345,1345,9000,名詞,一般,*,*,*,*,堰提,エンテイ,エンテイ,0/4,*,え[んてい
縁底,1345,1345,9000,名詞,一般,*,*,*,*,縁底,エンテイ,エンテイ,2/4,*,え[ん]てい
遠亭,1345,1345,9000,名詞,一般,*,*,*,*,遠亭,エンテイ,エンテイ,0/4,*,え[んてい
婉転,1345,1345,9000,名詞,一般,*,*,*,*,婉転,エンテン,エンテン,2/4,*,え[ん]てん
宛転,1345,1345,9000,名詞,一般,*,*,*,*,宛転,エンテン,エンテン,0/4,*,え[んてん
縁天,1345,1345,9000,名詞,一般,*,*,*,*,縁天,エンテン,エンテン,2/4,*,え[ん]てん
遠天,1345,1345,9000,名詞,一般,*,*,*,*,遠天,エンテン,エンテン,2/4,*,え[ん]てん
燕田,1345,1345,9000,名詞,一般,*,*,*,*,燕田,エンデン,エンデン,2/4,*,え[ん]でん
燕都,1353,1353,9000,名詞,固有名詞,地域,一般,*,*,燕都,エント,エント,1/3,*,え]んと
延灯,1345,1345,9000,名詞,一般,*,*,*,*,延灯,エントウ,エントウ,0/4,*,え[んとう
煙筒,1345,1345,9000,名詞,一般,*,*,*,*,煙筒,エントウ,エントウ,0/4,*,え[んとう
燕党,1348,1348,9000,名詞,固有名詞,一般,*,*,*,燕党,エントウ,エントウ,2/4,*,え[ん]とう
瑗度,1351,1351,9000,名詞,固有名詞,人名,名,*,*,瑗度,エンド,エンド,1/3,*,え]んど
鉛毒,1345,1345,9000,名詞,一般,*,*,*,*,鉛毒,エンドク,エンドク,0/4,*,え[んどく
縁形,1345,1345,9000,名詞,一般,*,*,*,*,縁形,エンナリ,エンナリ,0/4,*,え[んなり
縁人,1345,1345,9000,名詞,一般,*,*,*,*,縁人,エンニン,エンニン,2/4,*,え[ん]にん
捐納,1345,1345,9000,名詞,一般,*,*,*,*,捐納,エンノウ,エンノウ,0/4,*,え[んのう
延泊,1345,1345,9000,名詞,一般,*,*,*,*,延泊,エンパク,エンパク,0/4,*,え[んぱく
炎髪,1345,1345,9000,名詞,一般,*,*,*,*,炎髪,エンパツ,エンパツ,0/4,*,え[んぱつ
円日,1345,1345,9000,名詞,一般,*,*,*,*,円日,エンビ,エンビ,0/3,*,え[んび
円敏,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,円敏,エンビン,エンビン,0/4,*,え[んびん
偃武,1345,1345,9000,名詞,一般,*,*,*,*,偃武,エンブ,エンブ,1/3,*,え]んぶ
円舞,1345,1345,9000,名詞,一般,*,*,*,*,円舞,エンブ,エンブ,1/3,*,え]んぶ
閻浮,1345,1345,9000,名詞,一般,*,*,*,*,閻浮,エンブ,エンブ,1/3,*,え]んぶ
延文,1348,1348,9000,名詞,固有名詞,一般,*,*,*,延文,エンブン,エンブン,0/4,*,え[んぶん
怨府,1345,1345,9000,名詞,一般,*,*,*,*,怨府,エンプ,エンプ,1/3,*,え]んぷ
園服,1345,1345,9000,名詞,一般,*,*,*,*,園服,エンプク,エンプク,2/4,*,え[ん]ぷく
鉛粉,1345,1345,9000,名詞,一般,*,*,*,*,鉛粉,エンプン,エンプン,0/4,*,え[んぷん
偃兵,1351,1351,9000,名詞,固有名詞,人名,名,*,*,偃兵,エンヘイ,エンヘイ,2/4,*,え[ん]へい
園編,1345,1345,9000,名詞,一般,*,*,*,*,園編,エンヘン,エンヘン,0/4,*,え[んへん
宴編,1345,1345,9000,名詞,一般,*,*,*,*,宴編,エンヘン,エンヘン,2/4,*,え[ん]へん
円篷,1345,1345,9000,名詞,一般,*,*,*,*,円篷,エンホウ,エンホウ,0/4,*,え[んほう
円木,1345,1345,9000,名詞,一般,*,*,*,*,円木,エンボク,エンボク,0/4,*,え[んぼく
袁木,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,袁木,エンボク,エンボク,2/4,*,え[ん]ぼく
艶夢,1345,1345,9000,名詞,一般,*,*,*,*,艶夢,エンム,エンム,1/3,*,え]んむ
縁目,1345,1345,9000,名詞,一般,*,*,*,*,縁目,エンメ,エンメ,0/3,*,え[んめ
艶名,1345,1345,9000,名詞,一般,*,*,*,*,艶名,エンメイ,エンメイ,2/4,*,え[ん]めい
縁物,1345,1345,9000,名詞,一般,*,*,*,*,縁物,エンモノ,エンモノ,2/4,*,え[ん]もの
円紋,1345,1345,9000,名詞,一般,*,*,*,*,円紋,エンモン,エンモン,2/4,*,え[ん]もん
園門,1345,1345,9000,名詞,一般,*,*,*,*,園門,エンモン,エンモン,2/4,*,え[ん]もん
遠門,1345,1345,9000,名詞,一般,*,*,*,*,遠門,エンモン,エンモン,2/4,*,え[ん]もん
猿弥,1351,1351,9000,名詞,固有名詞,人名,名,*,*,猿弥,エンヤ,エンヤ,1/3,*,え]んや
縁由,1345,1345,9000,名詞,一般,*,*,*,*,縁由,エンユ,エンユ,1/3,*,え]んゆ
円融,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,円融,エンユウ,エンユウ,0/4,*,え[んゆう
苑囿,1345,1345,9000,名詞,一般,*,*,*,*,苑囿,エンユウ,エンユウ,0/4,*,え[んゆう
遠用,1345,1345,9000,名詞,一般,*,*,*,*,遠用,エンヨウ,エンヨウ,0/4,*,え[んよう
延里,1353,1353,9000,名詞,固有名詞,地域,一般,*,*,延里,エンリ,エンリ,1/3,*,え]んり
遠離,1345,1345,9000,名詞,一般,*,*,*,*,遠離,エンリ,エンリ,0/3,*,え[んり
円立,1345,1345,9000,名詞,一般,*,*,*,*,円立,エンリツ,エンリツ,0/4,*,え[んりつ
燕流,1345,1345,9000,名詞,一般,*,*,*,*,燕流,エンリュウ,エンリュウ,2/4,*,え[んり]ユう
円輪,1345,1345,9000,名詞,一般,*,*,*,*,円輪,エンリン,エンリン,0/4,*,え[んりん
炎霊,1345,1345,9000,名詞,一般,*,*,*,*,炎霊,エンレイ,エンレイ,0/4,*,え[んれい
艶麗,1345,1345,9000,名詞,一般,*,*,*,*,艶麗,エンレイ,エンレイ,0/4,*,え[んれい
縁列,1345,1345,9000,名詞,一般,*,*,*,*,縁列,エンレツ,エンレツ,2/4,*,え[ん]れつ
婉孌,1345,1345,9000,名詞,一般,*,*,*,*,婉孌,エンレン,エンレン,0/4,*,え[んれん
延朗,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,延朗,エンロウ,エンロウ,0/4,*,え[んろう
御間,1345,1345,9000,名詞,一般,*,*,*,*,御間,オアイダ,オアイダ,2/4,*,お[あ]いだ
御青,1345,1345,9000,名詞,一般,*,*,*,*,御青,オアオ,オアオ,1/3,*,お]あお
御痣,1345,1345,9000,名詞,一般,*,*,*,*,御痣,オアザ,オアザ,0/3,*,お[あざ
御跡,1345,1345,9000,名詞,一般,*,*,*,*,御跡,オアト,オアト,1/3,*,お]あと
御文,1345,1345,9000,名詞,一般,*,*,*,*,御文,オアヤ,オアヤ,0/3,*,お[あや
御主,1345,1345,9000,名詞,一般,*,*,*,*,御主,オアルジ,オアルジ,2/4,*,お[あ]るじ
甥甥,1345,1345,9000,名詞,一般,*,*,*,*,甥甥,オイオイ,オイオイ,0/4,*,お[いおい
御庵,1345,1345,9000,名詞,一般,*,*,*,*,御庵,オイオリ,オイオリ,2/4,*,お[い]おり
追金,1345,1345,9000,名詞,一般,*,*,*,*,追金,オイガネ,オイガネ,0/4,*,お[いがね
御息,1345,1345,9000,名詞,一般,*,*,*,*,御息,オイキ,オイキ,0/3,*,お[いき
御粋,1345,1345,9000,名詞,一般,*,*,*,*,御粋,オイキ,オイキ,0/3,*,お[いき
甥君,1345,1345,9000,名詞,一般,*,*,*,*,甥君,オイクン,オイクン,0/4,*,お[いくん
御磯,1345,1345,9000,名詞,一般,*,*,*,*,御磯,オイソ,オイソ,0/3,*,お[いそ
老蘇,1353,1353,9000,名詞,固有名詞,地域,一般,*,*,老蘇,オイソ,オイソ,1/3,*,お]いそ
尾板,1345,1345,9000,名詞,一般,*,*,*,*,尾板,オイタ,オイタ,0/3,*,お[いた
甥姪,1345,1345,9000,名詞,一般,*,*,*,*,甥姪,オイメイ,オイメイ,0/4,*,お[いめい
御妹,1345,1345,9000,名詞,一般,*,*,*,*,御妹,オイモウト,オイモウト,3/5,*,お[いも]うと
追分,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,追分,オイワケ,オイワケ,0/4,*,お[いわけ
尾韻,1345,1345,9000,名詞,一般,*,*,*,*,尾韻,オイン,オイン,1/3,*,お]いん
欧亜,1345,1345,9000,名詞,一般,*,*,*,*,欧亜,オウア,オウア,1/3,*,お]うあ
横圧,1345,1345,9000,名詞,一般,*,*,*,*,横圧,オウアツ,オウアツ,0/4,*,お[うあつ
王兄,1345,1345,9000,名詞,一般,*,*,*,*,王兄,オウアニ,オウアニ,2/4,*,お[う]あに
王蟻,1345,1345,9000,名詞,一般,*,*,*,*,王蟻,オウアリ,オウアリ,2/4,*,お[う]あり
翁庵,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,翁庵,オウアン,オウアン,2/4,*,お[う]あん
王亥,1345,1345,9000,名詞,一般,*,*,*,*,王亥,オウイ,オウイ,1/3,*,お]うい
王異,1345,1345,9000,名詞,一般,*,*,*,*,王異,オウイ,オウイ,1/3,*,お]うい
王翳,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,王翳,オウエイ,オウエイ,0/4,*,お[うえい
王媼,1345,1345,9000,名詞,一般,*,*,*,*,王媼,オウオウ,オウオウ,2/4,*,お[う]おう
王夫,1350,1350,9000,名詞,固有名詞,人名,姓,*,*,王夫,オウオット,オウオット,2/5,*,お[うお]っと
王恩,1345,1345,9000,名詞,一般,*,*,*,*,王恩,オウオン,オウオン,2/4,*,お[う]おん
押下,1345,1345,9000,名詞,一般,*,*,*,*,押下,オウカ,オウカ,1/3,*,お]うか
王花,1345,1345,9000,名詞,一般,*,*,*,*,王花,オウカ,オウカ,1/3,*,お]うか
王懐,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,王懐,オウカイ,オウカイ,2/4,*,お[う]かい
翁顔,1345,1345,9000,名詞,一般,*,*,*,*,翁顔,オウカオ,オウカオ,2/4,*,お[う]かお
王鼎,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,王鼎,オウカナエ,オウカナエ,1/5,*,お]うか]なえ
王翰,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,王翰,オウカン,オウカン,0/4,*,お[うかん
王賀,1345,1345,9000,名詞,一般,*,*,*,*,王賀,オウガ,オウガ,0/3,*,お[うが
鴨崖,1351,1351,9000,名詞,固有名詞,人名,名,*,*,鴨崖,オウガイ,オウガイ,0/4,*,お[うがい
凹側,1345,1345,9000,名詞,一般,*,*,*,*,凹側,オウガワ,オウガワ,0/4,*,お[うがわ
王圻,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,王圻,オウキ,オウキ,1/3,*,お]うき
王旗,1345,1345,9000,名詞,一般,*,*,*,*,王旗,オウキ,オウキ,1/3,*,お]うき
王毅,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,王毅,オウキ,オウキ,1/3,*,お]うき
王畿,1345,1345,9000,名詞,一般,*,*,*,*,王畿,オウキ,オウキ,1/3,*,お]うき
鴨沂,1353,1353,9000,名詞,固有名詞,地域,一般,*,*,鴨沂,オウキ,オウキ,1/3,*,お]うき
