二庄,1345,1345,9000,名詞,一般,*,*,*,*,二庄,ニショウ,ニショウ,1/3,*,に[し]ヨう
二承,1345,1345,9000,名詞,一般,*,*,*,*,二承,ニショウ,ニショウ,1/3,*,に[し]ヨう
二賞,1345,1345,9000,名詞,一般,*,*,*,*,二賞,ニショウ,ニショウ,1/3,*,に[し]ヨう
二職,1345,1345,9000,名詞,一般,*,*,*,*,二職,ニショク,ニショク,1/3,*,に[し]ヨく
西裏,1345,1345,9000,名詞,一般,*,*,*,*,西裏,ニシリ,ニシリ,0/3,*,に[しり
西涼,1349,1349,9000,名詞,固有名詞,人名,一般,*,*,西涼,ニシリョウ,ニシリョウ,2/4,*,に[しり]ヨう
西稜,1345,1345,9000,名詞,一般,*,*,*,*,西稜,ニシリョウ,ニシリョウ,2/4,*,に[しり]ヨう
二汁,1345,1345,9000,名詞,一般,*,*,*,*,二汁,ニシル,ニシル,0/3,*,に[しる
西歴,1345,1345,9000,名詞,一般,*,*,*,*,西歴,ニシレキ,ニシレキ,2/4,*,に[し]れき
二白,1345,1345,9000,名詞,一般,*,*,*,*,二白,ニシロ,ニシロ,0/3,*,に[しろ
二信,1345,1345,9000,名詞,一般,*,*,*,*,二信,ニシン,ニシン,0/3,*,に[しん
鰊科,1345,1345,9000,名詞,一般,*,*,*,*,鰊科,ニシンカ,ニシンカ,0/4,*,に[しんか
鰊君,1345,1345,9000,名詞,一般,*,*,*,*,鰊君,ニシンクン,ニシンクン,3/5,*,に[しん]くん
鰊場,1345,1345,9000,名詞,一般,*,*,*,*,鰊場,ニシンジョウ,ニシンジョウ,3/5,*,に[しんじ]ヨう
鰊類,1345,1345,9000,名詞,一般,*,*,*,*,鰊類,ニシンルイ,ニシンルイ,3/5,*,に[しん]るい
二事,1345,1345,9000,名詞,一般,*,*,*,*,二事,ニジ,ニジ,1/2,*,に]じ
虹絵,1345,1345,9000,名詞,一般,*,*,*,*,虹絵,ニジエ,ニジエ,0/3,*,に[じえ
虹雉,1345,1345,9000,名詞,一般,*,*,*,*,虹雉,ニジキジ,ニジキジ,0/4,*,に[じきじ
虹組,1345,1345,9000,名詞,一般,*,*,*,*,虹組,ニジグミ,ニジグミ,0/4,*,に[じぐみ
虹坂,1345,1345,9000,名詞,一般,*,*,*,*,虹坂,ニジサカ,ニジサカ,0/4,*,に[じさか
虹市,1345,1345,9000,名詞,一般,*,*,*,*,虹市,ニジノイチ,ニジノイチ,0/5,*,に[じのいち
二者,1345,1345,9000,名詞,一般,*,*,*,*,二者,ニジャ,ニジャ,1/2,*,に]じヤ
二樹,1345,1345,9000,名詞,一般,*,*,*,*,二樹,ニジュ,ニジュ,0/2,*,に[じユ
二銃,1345,1345,9000,名詞,一般,*,*,*,*,二銃,ニジュウ,ニジュウ,1/3,*,に[じ]ユう
二宿,1345,1345,9000,名詞,一般,*,*,*,*,二宿,ニジュク,ニジュク,1/3,*,に[じ]ユく
虹弓,1345,1345,9000,名詞,一般,*,*,*,*,虹弓,ニジユミ,ニジユミ,2/4,*,に[じ]ゆみ
二丈,1353,1353,9000,名詞,固有名詞,地域,一般,*,*,二丈,ニジョウ,ニジョウ,1/3,*,に[じ]ヨう
二状,1345,1345,9000,名詞,一般,*,*,*,*,二状,ニジョウ,ニジョウ,1/3,*,に[じ]ヨう
虹郎,1345,1345,9000,名詞,一般,*,*,*,*,虹郎,ニジロウ,ニジロウ,2/4,*,に[じ]ろう
二巣,1345,1345,9000,名詞,一般,*,*,*,*,二巣,ニス,ニス,1/2,*,に]す
二酢,1345,1345,9000,名詞,一般,*,*,*,*,二酢,ニス,ニス,1/2,*,に]す
二助,1345,1345,9000,名詞,一般,*,*,*,*,二助,ニスケ,ニスケ,0/3,*,に[すけ
二背,1345,1345,9000,名詞,一般,*,*,*,*,二背,ニセ,ニセ,1/2,*,に]せ
偽嵐,1345,1345,9000,名詞,一般,*,*,*,*,偽嵐,ニセアラシ,ニセアラシ,3/5,*,に[せあ]らし
二制,1345,1345,9000,名詞,一般,*,*,*,*,二制,ニセイ,ニセイ,0/3,*,に[せい
二性,1345,1345,9000,名詞,一般,*,*,*,*,二性,ニセイ,ニセイ,0/3,*,に[せい
二正,1345,1345,9000,名詞,一般,*,*,*,*,二正,ニセイ,ニセイ,0/3,*,に[せい
二生,1345,1345,9000,名詞,一般,*,*,*,*,二生,ニセイ,ニセイ,0/3,*,に[せい
似性,1345,1345,9000,名詞,一般,*,*,*,*,似性,ニセイ,ニセイ,0/3,*,に[せい
偽位,1345,1345,9000,名詞,一般,*,*,*,*,偽位,ニセイ,ニセイ,1/3,*,に]せい
偽音,1345,1345,9000,名詞,一般,*,*,*,*,偽音,ニセオト,ニセオト,2/4,*,に[せ]おと
二咳,1345,1345,9000,名詞,一般,*,*,*,*,二咳,ニセキ,ニセキ,0/3,*,に[せき
二積,1345,1345,9000,名詞,一般,*,*,*,*,二積,ニセキ,ニセキ,0/3,*,に[せき
偽狂,1345,1345,9000,名詞,一般,*,*,*,*,偽狂,ニセキョウ,ニセキョウ,2/4,*,に[せき]ヨう
偽死,1345,1345,9000,名詞,一般,*,*,*,*,偽死,ニセシ,ニセシ,0/3,*,に[せし
偽忍,1351,1351,9000,名詞,固有名詞,人名,名,*,*,偽忍,ニセシノブ,ニセシノブ,3/5,*,に[せし]のぶ
偽朱,1345,1345,9000,名詞,一般,*,*,*,*,偽朱,ニセシュ,ニセシュ,0/3,*,に[せしユ
偽著,1345,1345,9000,名詞,一般,*,*,*,*,偽著,ニセチョ,ニセチョ,0/3,*,に[せちヨ
偽勅,1345,1345,9000,名詞,一般,*,*,*,*,偽勅,ニセチョク,ニセチョク,2/4,*,に[せち]ヨく
二切,1345,1345,9000,名詞,一般,*,*,*,*,二切,ニセツ,ニセツ,0/3,*,に[せつ
偽箱,1345,1345,9000,名詞,一般,*,*,*,*,偽箱,ニセハコ,ニセハコ,0/4,*,に[せはこ
偽品,1345,1345,9000,名詞,一般,*,*,*,*,偽品,ニセヒン,ニセヒン,2/4,*,に[せ]ひん
偽仏,1345,1345,9000,名詞,一般,*,*,*,*,偽仏,ニセフツ,ニセフツ,2/4,*,に[せ]ふつ
偽本,1345,1345,9000,名詞,一般,*,*,*,*,偽本,ニセボン,ニセボン,2/4,*,に[せ]ぼん
偽銘,1345,1345,9000,名詞,一般,*,*,*,*,偽銘,ニセメイ,ニセメイ,2/4,*,に[せ]めい
偽指,1345,1345,9000,名詞,一般,*,*,*,*,偽指,ニセユビ,ニセユビ,0/4,*,に[せゆび
偽卵,1345,1345,9000,名詞,一般,*,*,*,*,偽卵,ニセラン,ニセラン,2/4,*,に[せ]らん
偽割,1345,1345,9000,名詞,一般,*,*,*,*,偽割,ニセワリ,ニセワリ,2/4,*,に[せ]わり
二選,1345,1345,9000,名詞,一般,*,*,*,*,二選,ニセン,ニセン,0/3,*,に[せん
二是,1345,1345,9000,名詞,一般,*,*,*,*,二是,ニゼ,ニゼ,1/2,*,に]ぜ
二巣,1345,1345,9000,名詞,一般,*,*,*,*,二巣,ニソウ,ニソウ,0/3,*,に[そう
二槽,1345,1345,9000,名詞,一般,*,*,*,*,二槽,ニソウ,ニソウ,0/3,*,に[そう
